 ,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
179,0.745833,-0.092316,0.066351,0.035713,0.992875,-1.268403,0.146336,0.055596,-0.006783,-0.001435,-0.098297,0.995133,-1.425485,-0.131556,0.021471,-0.031197,-0.034763,0.007983,-0.998877,-1.36911,-0.048438,0.950929,walk
180,0.75,-0.093307,0.061245,0.033969,0.993171,-1.261414,0.145444,0.055064,-0.006698,-0.001016,-0.097884,0.995175,-1.425519,-0.131643,0.021518,-0.031565,-0.034554,0.009029,-0.998863,-1.367765,-0.048645,0.950736,walk
181,0.754167,-0.092466,0.05653,0.032424,0.993581,-1.25438,0.144604,0.05444,-0.00654,-0.000483,-0.097392,0.995225,-1.425539,-0.131723,0.021576,-0.032044,-0.034561,0.009958,-0.998839,-1.366536,-0.048815,0.95055,walk
182,0.758333,-0.092786,0.051238,0.031081,0.993881,-1.247231,0.143773,0.053877,-0.006073,0.000256,-0.096763,0.995289,-1.425548,-0.131766,0.021567,-0.032327,-0.034298,0.010709,-0.998831,-1.365302,-0.04903,0.950332,walk
183,0.7625,-0.091919,0.046118,0.029478,0.994261,-1.239972,0.143027,0.053339,-0.006611,0.000887,-0.096376,0.995323,-1.425698,-0.13168,0.021604,-0.032846,-0.033884,0.011396,-0.998821,-1.36401,-0.049257,0.950087,walk
184,0.766667,-0.0913,0.040512,0.02828,0.994597,-1.232692,0.142269,0.052837,-0.006857,0.001079,-0.096201,0.995338,-1.42576,-0.131729,0.021677,-0.032978,-0.033467,0.011951,-0.998824,-1.362706,-0.049468,0.949827,walk
185,0.770833,-0.092977,0.037033,0.030131,0.994523,-1.225062,0.141289,0.052553,-0.006583,0.001724,-0.095828,0.995375,-1.425745,-0.131719,0.02159,-0.033095,-0.033253,0.012348,-0.998823,-1.361361,-0.049688,0.949589,walk
186,0.775,-0.091893,0.031298,0.02893,0.994856,-1.217655,0.140549,0.052024,-0.006705,0.001908,-0.095788,0.995377,-1.425777,-0.131738,0.021583,-0.033409,-0.033102,0.012795,-0.998811,-1.359942,-0.049895,0.949374,walk
187,0.779167,-0.092035,0.026018,0.02849,0.995008,-1.210191,0.13973,0.051453,-0.006787,0.001973,-0.095837,0.995372,-1.425805,-0.131744,0.021554,-0.033646,-0.033129,0.01306,-0.998799,-1.358531,-0.050102,0.949159,walk
188,0.783333,-0.091391,0.02077,0.028001,0.995205,-1.202749,0.139079,0.051033,-0.006929,0.001895,-0.095903,0.995365,-1.425824,-0.131739,0.021531,-0.034095,-0.033285,0.013274,-0.998776,-1.35703,-0.050351,0.948982,walk
189,0.7875,-0.089253,0.017248,0.02715,0.99549,-1.195092,0.138452,0.0508,-0.007021,0.001796,-0.096137,0.995342,-1.425852,-0.131725,0.021489,-0.034448,-0.033565,0.013379,-0.998753,-1.355596,-0.050546,0.948804,walk
190,0.791667,-0.088012,0.013405,0.026196,0.995685,-1.187628,0.13788,0.050596,-0.007374,0.001651,-0.096384,0.995316,-1.425866,-0.131721,0.021454,-0.034491,-0.033852,0.013397,-0.998742,-1.354107,-0.050787,0.948628,walk
191,0.795833,-0.086943,0.00834,0.025721,0.995846,-1.180046,0.137193,0.050387,-0.007711,0.001483,-0.096588,0.995293,-1.425878,-0.131696,0.021406,-0.034632,-0.03445,0.013327,-0.998717,-1.352567,-0.050972,0.948431,walk
192,0.8,-0.085267,0.003823,0.025234,0.996031,-1.172398,0.13652,0.050207,-0.007793,0.001243,-0.096796,0.995273,-1.425876,-0.13167,0.021377,-0.034809,-0.035003,0.013208,-0.998694,-1.351093,-0.051138,0.948195,walk
193,0.804167,-0.083368,-0.001702,0.024629,0.996213,-1.164807,0.135891,0.050097,-0.008146,0.001123,-0.096961,0.995254,-1.425878,-0.131646,0.021337,-0.034768,-0.035554,0.013047,-0.998678,-1.349526,-0.051369,0.947972,walk
194,0.808333,-0.082041,-0.006669,0.024735,0.9963,-1.157243,0.135295,0.050023,-0.008691,0.001094,-0.096892,0.995256,-1.425931,-0.131626,0.021271,-0.034583,-0.036133,0.011856,-0.998678,-1.347742,-0.051623,0.947737,walk
195,0.8125,-0.081927,-0.01186,0.024489,0.996267,-1.14968,0.134591,0.050087,-0.01043,0.001329,-0.096783,0.99525,-1.425972,-0.131595,0.021122,-0.034661,-0.036335,0.011681,-0.99867,-1.346163,-0.05181,0.947499,walk
196,0.816667,-0.081686,-0.017207,0.024575,0.996207,-1.142172,0.133921,0.050165,-0.011894,-0.000906,-0.099079,0.995008,-1.425859,-0.131225,0.020754,-0.034666,-0.036545,0.011471,-0.998665,-1.34456,-0.051974,0.947237,walk
197,0.820833,-0.081386,-0.022853,0.024482,0.99612,-1.134656,0.1332,0.050297,-0.012132,-0.000501,-0.098935,0.99502,-1.425859,-0.131249,0.020772,-0.034663,-0.036782,0.011246,-0.998659,-1.342979,-0.052127,0.946925,walk
198,0.825,-0.082231,-0.028928,0.024211,0.995899,-1.127171,0.132396,0.050514,-0.011105,-7e-06,-0.098559,0.995069,-1.425976,-0.131217,0.020891,-0.034725,-0.03683,0.011024,-0.998657,-1.341327,-0.052278,0.946654,walk
199,0.829167,-0.082489,-0.034601,0.023998,0.995702,-1.119719,0.131653,0.050832,-0.010623,0.000337,-0.098424,0.995088,-1.425883,-0.131392,0.020903,-0.034574,-0.036938,0.010708,-0.998662,-1.339707,-0.052396,0.946301,walk
200,0.833333,-0.083026,-0.0407,0.024241,0.995421,-1.11234,0.130896,0.051204,-0.011385,0.000249,-0.097934,0.995128,-1.425972,-0.131497,0.0208,-0.034372,-0.037064,0.010442,-0.998667,-1.337959,-0.052508,0.946023,walk
201,0.8375,-0.083901,-0.046721,0.024183,0.995084,-1.105003,0.130076,0.051596,-0.01216,0.000512,-0.097869,0.995125,-1.425976,-0.1315,0.020752,-0.034465,-0.036948,0.010465,-0.998668,-1.33625,-0.052586,0.945712,walk
202,0.841667,-0.084256,-0.051984,0.023782,0.994803,-1.09764,0.129353,0.052076,-0.012844,0.000871,-0.097764,0.995126,-1.426,-0.131513,0.020718,-0.034504,-0.036996,0.010256,-0.998667,-1.334529,-0.052641,0.94532,walk
203,0.845833,-0.085426,-0.05816,0.024103,0.994353,-1.090408,0.128423,0.05254,-0.013475,0.001228,-0.097837,0.99511,-1.426025,-0.131538,0.020689,-0.034594,-0.036968,0.010328,-0.998664,-1.332749,-0.052779,0.945024,walk
204,0.85,-0.085343,-0.06298,0.023624,0.994079,-1.083213,0.127633,0.053153,-0.01402,0.001554,-0.097855,0.995101,-1.426033,-0.131562,0.020649,-0.034115,-0.037013,0.010049,-0.998682,-1.331008,-0.05283,0.944613,walk
205,0.854167,-0.08718,-0.069221,0.023703,0.993502,-1.076048,0.12657,0.053564,-0.014369,0.0017,-0.097957,0.995086,-1.426008,-0.131576,0.02063,-0.033857,-0.037181,0.010115,-0.998684,-1.329192,-0.052915,0.944274,walk
206,0.858333,-0.087571,-0.07379,0.023133,0.993152,-1.06898,0.125631,0.054277,-0.014733,0.001899,-0.09807,0.995069,-1.42596,-0.131577,0.020608,-0.033565,-0.037483,0.009976,-0.998684,-1.327367,-0.052976,0.943866,walk
207,0.8625,-0.089496,-0.078986,0.022803,0.992588,-1.062031,0.124532,0.054836,-0.01508,0.002097,-0.098172,0.995053,-1.425925,-0.131572,0.020583,-0.03352,-0.037683,0.010076,-0.998677,-1.325529,-0.053002,0.943487,walk
208,0.866667,-0.088821,-0.084867,0.023565,0.992146,-1.054703,0.123247,0.055442,-0.015395,0.002283,-0.098283,0.995037,-1.425877,-0.131565,0.020569,-0.033066,-0.037703,0.010318,-0.998689,-1.323658,-0.053055,0.943121,walk
